reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3c203570-2e5e-40ed-8896-5a4189a9c61d,Laura Gemola,https://play-lh.googleusercontent.com/a/ACg8ocL9BwbJfp4vNAK7mXIjcoyFJpS3B7lKPEyX970s_44lacxUEw=mo,to many Todo before you can sign in and watch it's not my recommend,1,0,,2025-05-20 01:50:53,,,
f8a48f3b-79de-4a12-a6d0-57f3a4effac1,Mike S,https://play-lh.googleusercontent.com/a-/ALV-UjXkMbWorbFz7dyU-VdVI3wfI35lkCCQDbkaIOGuzQTRnHMkbFUuWg,"Devices on our home Wi-Fi keep getting signed out. We have to request temporary access every 14 days. Customer service told me to watch 5-10 seconds of a show before leaving the house and connecting to another Wi-Fi. So now everyone in our house has to watch a show quickly before we leave the house, or I have to deal with passing out individual access codes to everyone in the house every couple of weeks. I'm not sure the service is worth the hassle.",2,0,9.15.1 build 11 62624,2025-05-20 01:49:42,,,9.15.1 build 11 62624
291ddfbe-403b-4f75-867e-968637caba9c,Anally Cabalan,https://play-lh.googleusercontent.com/a-/ALV-UjVeMw5P5OAlWvCzm18ha8daynan1PEhICER7dfUX_aG8nF4OWtk,add more gumball seasons,1,0,9.15.1 build 11 62624,2025-05-20 01:46:39,,,9.15.1 build 11 62624
cf25acf2-8521-41e5-9d10-8002767f63c3,BRM T,https://play-lh.googleusercontent.com/a-/ALV-UjXkXab3TI7pO9DS4vJWA5voom1L9mwMhH3r9-JAj2UgpEfUJwcwnQ,"I can't watch anything, even my downloads. It's just loading endlessly.",1,1,9.15.1 build 11 62624,2025-05-20 01:26:04,,,9.15.1 build 11 62624
43648d97-5e5a-408c-a055-5a2934b6e19c,Charles Penhale,https://play-lh.googleusercontent.com/a/ACg8ocLCWfTPif7wD2xizvDUsUWpmKNoKLsM2q6d8H60HR9LK9TOtaMa=mo,what's the point of having Raw if it can't be cast? Who wants to have to watch wrestling on their phone?,1,0,8.102.2 build 20 50611,2025-05-20 01:15:40,,,8.102.2 build 20 50611
add7dc05-6d92-4a7f-a802-b11ec95228ab,D,https://play-lh.googleusercontent.com/a-/ALV-UjVYlVEpH0H1IFGeCIolx-HuP7bo7P-Z0PdOUxzlEL2E6McuSnAgvA,get this off my phone,1,0,,2025-05-20 01:03:45,,,
462caf9d-8842-4eea-9518-0a3c392519e8,Changeling,https://play-lh.googleusercontent.com/a/ACg8ocKshsc66ixd3xS5cangh0hiWmfe2UjzPaeGqbSoxLrO7cUmZQ=mo,Massive always! 😊💚🇮🇪🇦🇪🥷,5,0,,2025-05-20 00:55:18,,,
9c9cb531-95f7-4729-aa5a-276a5157e23b,Chris Wright,https://play-lh.googleusercontent.com/a/ACg8ocJ5TS50hyZrXoVXeWI9HGsy4k4N5kz1R-GgWBEwte1GQ4mFTg=mo,it's gotten really bad I pay for four accounts. the price has gone up. still no new shows or movies. it's starting to get ridiculous. I'm going to cancel soon and come back in a year if things don't change. I find myself on Crunchyroll and Amazon prime more then this now,1,0,9.8.2 build 6 62380,2025-05-20 00:46:30,,,9.8.2 build 6 62380
b7d7f206-99b0-474f-9281-364c61a73cc4,Selah Swinarton,https://play-lh.googleusercontent.com/a-/ALV-UjUSogPtcZ-HSzeVXpxyI8wjSi6OSgLri2SnL6Gida2XsinXPmI,"I LOVE THIS APP SO MUCH!!! But it does glitch out sometimes and that's fine. Aside from that I get to watch all my favorite TV series like stranger things , Grey's anatomy and wensday . This app is great I hope you enjoy it as much as i do!!! 😀😀😄😄😁😁",4,6,9.15.1 build 11 62624,2025-05-20 00:20:38,,,9.15.1 build 11 62624
e10e5812-b487-4034-b193-1bdf81919856,Trina Deeds,https://play-lh.googleusercontent.com/a-/ALV-UjU4MMfIYRcLwBTb8qkWFHMJ1k_EVaJMoXRU3RxlpN5qNmnuFvA4,I love this app so much that it my favorite,5,0,9.15.1 build 11 62624,2025-05-19 23:55:56,,,9.15.1 build 11 62624
8622b880-9372-4e4a-8c95-149a8632ea4d,Karyliz Rosario,https://play-lh.googleusercontent.com/a-/ALV-UjUffdyC5AyyI6fgMnuVp9yHDTJMhXE671R1alKua5Jk2HDShQI,"it's stupid how many times I have to keep updating my tv's... even on my OWN HOME. If I'm watching in the bedroom, and want to swap to the living room I have to ask for permission? As if you were cheap!... If I could give 0 stars. I would.",1,0,9.12.0 build 5 62504,2025-05-19 23:47:13,,,9.12.0 build 5 62504
235eb7a0-92bb-4318-a771-b562cc7384df,Nirel Coleen,https://play-lh.googleusercontent.com/a-/ALV-UjV5kibGYq-Albb1hVmJL5L8F4Mz4FE-Ucb64Ob8vHX4aHM2OE6o,Suddenly this app won't play any vids on my phone even I downloaded the vids. There's no help agent to ask for assistance regarding this issue,3,0,9.14.0 build 9 62572,2025-05-19 23:26:33,,,9.14.0 build 9 62572
8a3fcd01-b416-4187-8cfd-ba7a5c75be79,Gaggu Gill,https://play-lh.googleusercontent.com/a/ACg8ocKkP9IBhCcg30AUDnO8XlzS-K-R7MAjR2GHMaBmMAFtFEuj0g=mo,it's not working sucks,5,0,,2025-05-19 23:16:35,,,
b9621f3c-14f6-46a8-8435-ea6bc2c4bb77,Stephen Curran,https://play-lh.googleusercontent.com/a-/ALV-UjVe7y3KoB8QCIJ6xuJSRg1XZIg4B4KgLsIWMZeTyxykhENXhNox,Always exactly what you need 😜,5,0,9.15.1 build 11 62624,2025-05-19 23:10:52,,,9.15.1 build 11 62624
ecbf780b-3675-4fbf-9644-42bf561c51ff,Susie S.,https://play-lh.googleusercontent.com/a-/ALV-UjUucU8pfr8XUyPL6rjbY8jVq2lWZKozxi2lUD4HVz6OebMmr4e2,ads now? really? so we just got duped into paying for TV that was and still is free... wow.,2,0,8.86.0 build 6 50506,2025-05-19 23:06:57,,,8.86.0 build 6 50506
52e9cc8b-ce3d-4fdb-8f6b-835b606d9584,Nicolas,https://play-lh.googleusercontent.com/a-/ALV-UjWTsa7hNyBmc6fY4FogRlNgYAyhx8iUTZ0_sIgIW981fC_gIdBx,"After adding an ads tier, constantly raising prices, adding ai ads, and obviously harvesting data, I'm rejecting Netflix. They do not offer nearly enough to justify all of these greedy practices. Plus they don't release full shows anymore, they release in chunks to keep you coming back. This company thrived off small quality shows, and acquiring larger quality movies and shows, they don't have any of that now. Their tent pole movies and shows are garbage, horrible writing and horrible quality.",1,0,,2025-05-19 23:04:29,,,
b7a16b65-f071-4ebe-be17-c80df5d0b4c5,Z Keiler,https://play-lh.googleusercontent.com/a/ACg8ocKau09iPQG2ttL2H1rcaJO9FAMxFXqS5ZKeuanu7Zik8eosGQ=mo,"I can't say I haven't had my share of technical issues, but the customer service representative was very helpful, and on-point.",5,0,,2025-05-19 22:59:51,,,
2e83ba69-6e2f-4164-b83b-2da00cc0c814,Emrick BULK,https://play-lh.googleusercontent.com/a/ACg8ocI3ILq6zSjv50OO2hKPNpnjgEEHUyTgVBR03FesF44CJdqoTA=mo,I love this app. I love all the shows. I've watched all of them like 3 times each. no cap.,5,0,9.13.0 build 5 62532,2025-05-19 22:31:34,,,9.13.0 build 5 62532
42195b46-3225-4f6b-842a-bc59a8784e21,Brooke Martinson,https://play-lh.googleusercontent.com/a/ACg8ocJ0-FU3RDbAwMCIGAO7TZUFORkOEL1suQybJjQ5PlGt-BOJ7g=mo,everything is good except you have to live in the same house to use it or have to get a code sent to use the account like how you gonna do that when me and my father don't live in the same house,4,0,9.15.1 build 11 62624,2025-05-19 22:04:08,,,9.15.1 build 11 62624
6f0d928c-abae-4c9f-adea-25acf11e772f,Chanelle Barrows,https://play-lh.googleusercontent.com/a-/ALV-UjUaqtISFhObOb1lM-XCgUZeD2RQMKScBRGCdm-7d7jL5-pY-m3L9A,Inside job part 3....😭,5,0,8.140.1 build 14 51170,2025-05-19 21:53:33,,,8.140.1 build 14 51170
7be8e71b-8a02-4d51-9806-c1815698ba4b,Rosalie Bronda,https://play-lh.googleusercontent.com/a/ACg8ocIq6eqSP5Kiohidu57_KUwEItifIbJUdpGxuuJ61_-5OJkH7Q=mo,Hndi ma open,1,0,9.15.1 build 11 62624,2025-05-19 21:30:57,,,9.15.1 build 11 62624
3e8ba237-d535-4237-a66f-1b6b444ce3f9,T W,https://play-lh.googleusercontent.com/a-/ALV-UjUnlxU7F1bGkx409DViD3GB8BPrk2H3jmlwWJQBCx8rYiO3JAB6,Google tries to scam you to buy,1,0,7.73.1 build 15 35102,2025-05-19 20:58:43,,,7.73.1 build 15 35102
635fb28e-2eac-47eb-b9da-391cf205fd3f,Kaenaan,https://play-lh.googleusercontent.com/a/ACg8ocJD27DwujRt_OSlAQtfLyDsKPqQhfFzAC2zeREq2BufmHOLKg=mo,it is the best app out there it I truly amazing and it is cheape and it is just amazing,5,0,9.15.1 build 11 62624,2025-05-19 20:33:35,,,9.15.1 build 11 62624
e3b1f9d6-7896-42be-9602-3dee069a185b,james stevens,https://play-lh.googleusercontent.com/a-/ALV-UjX10IgDM3F_kW15cxngD8KO3Vt1olG9jrZBEftxOQ5Cgm18nQn29A,loading issue just sits at logo page. works on all my other devices.,1,0,8.31.1 build 14 50243,2025-05-19 20:29:11,,,8.31.1 build 14 50243
ae3b0583-4e9c-4ddd-b84d-0b92572c68a5,Majjela,https://play-lh.googleusercontent.com/a/ACg8ocIDYSpcnkEygu9ZmPX95SMJWZzYTf8akPOXs-3QBmwzCYJvRQ=mo,some how slow,5,0,,2025-05-19 20:28:30,,,
d0edccd7-016e-4d39-b359-0b7e567fe563,Charles Lynch,https://play-lh.googleusercontent.com/a-/ALV-UjX2H6RJ4yUmRkAlO_l0HiNuFC0yL7oYm_opz4CCnEbt-Gc-PHahFA,"recently updated the app, now whenever i watch newer content from netflix, the screen is so dark even with the brightness settings on full.",3,0,8.140.1 build 14 51170,2025-05-19 20:27:40,,,8.140.1 build 14 51170
1180bdc7-99e0-4a93-8449-1fa2991f1215,Izu Offor,https://play-lh.googleusercontent.com/a/ACg8ocLnsPFooDL3Y23JBYZ0yofddgWz8wQct_RWDY3jrE2BQKyJPA=mo,"this app is rubbish, it is not supposed to be found because it is totally worthless 😤",1,0,,2025-05-19 20:24:59,,,
95df428d-6810-4db0-b90f-62ab5da9249d,Arfen Erel,https://play-lh.googleusercontent.com/a-/ALV-UjWvX13VQ3Hj9qhONvSrJhdTG-dxC5NyjAGlpXUkWMnVZMt9WLfs,"horrible no puedo ver nada fuera de casa. Soy la cuenta principal, que vergüenza de plataforma. Nerflix tiene más restricciones que el Papa :@",1,0,9.15.1 build 11 62624,2025-05-19 20:19:52,,,9.15.1 build 11 62624
47288213-2f45-42a4-afe7-1fe35081cbd4,JaMeL Y'T,https://play-lh.googleusercontent.com/a-/ALV-UjWLwUiHdwlTZ01PtK5j6vpqv5A5XK15nyyjaBJDfTB2zYfRTS6e,why i can't subscribe 😭,1,0,9.15.1 build 11 62624,2025-05-19 20:06:53,,,9.15.1 build 11 62624
39a3b05b-c233-4863-b02e-9beeff09567a,Damien B,https://play-lh.googleusercontent.com/a-/ALV-UjWXmQkM52ZiQR5WyAEUMQZUYs19C6OHg9Td105_v9r8vLiPJlOTdw,"Keeps getting more expensive and worse. They pay to make algorithmically generated slop and cancel good shows because not enough people watched the first episode in the first 20 minutes. They keep ditching their licenses to good old shows. Heralding the death of good TV. Also, puts ads in your notification feed by default.",1,7,8.128.0 build 5 50793,2025-05-19 20:02:59,,,8.128.0 build 5 50793
c0813fb4-53c4-4f87-970f-946583e258bf,Shams Juma,https://play-lh.googleusercontent.com/a/ACg8ocLjcLWmf7b83X3bqVkhCNaqnfaj2vNQ0y1-l6sbPYBrElemBg=mo,I can't sign in,1,0,7.54.2 build 38 34837,2025-05-19 20:02:36,,,7.54.2 build 38 34837
8257e4cb-2c98-49c9-bfea-6674e9fc3197,Nancy,https://play-lh.googleusercontent.com/a/ACg8ocKw8yOQFvID0eJLkPTGLAeVMgeiy_9xukOJ42E0oRrPkgZkZA=mo,Great!,5,0,,2025-05-19 19:34:08,,,
9a8740c0-3929-4416-a27f-ea557557608a,Rinzler,https://play-lh.googleusercontent.com/a-/ALV-UjWa7oEALjTeaUSpuZ2wp91k5-y4Qq5SkNJZheVOfpApB0P7gtfF,mighty quest can u please add this game back I can't find it anymore,4,0,9.15.1 build 11 62624,2025-05-19 19:33:15,,,9.15.1 build 11 62624
98f56574-c357-45be-97d5-c4948f8260f8,Karka,https://play-lh.googleusercontent.com/a-/ALV-UjXkyY2lhAJLQSvDEOU7TIGP89WxWFLUI5HUZw-eU0KlGFFKh0iX,Dodajcie z powrotem S15 i S16 Ninjago 🙏🙏🙏,3,0,8.78.0 build 13 50461,2025-05-19 19:31:31,,,8.78.0 build 13 50461
c914c84a-2bd5-4154-901f-3d09c1aa0581,Kritika Jharia,https://play-lh.googleusercontent.com/a/ACg8ocKzFqeTZjlS9cWzljnYNKY-EsX8SYkRfH6hoNxxAz0LfJ0gmA=mo,when I paused the video ...the video got stopped and did not play for a day,1,0,9.15.1 build 11 62624,2025-05-19 19:20:56,,,9.15.1 build 11 62624
b4da74fe-1370-4d5c-a00f-241a4a2a068a,Emilia Dura,https://play-lh.googleusercontent.com/a-/ALV-UjWefcNxuwM3FuHR5jV2Ae-kR7NIP7wqmveEQRzwSQ6-XvUrQ54,"yes its very good but some shows/movies aren't available for me while they are for others even if we're in the same country. ridiculous, it was my favourite show too.",2,0,,2025-05-19 19:02:55,,,
9a389cd0-135b-462f-9653-6f55296d2d7a,Rayappa L,https://play-lh.googleusercontent.com/a-/ALV-UjVtx0yqTPrr6qGg07eHqYxgonWCtaVB2wpmLPB1dyqh2FGRTgAS,"no good.There are no Kannada movies or Kannada shows on your app. But there are Hindi, Telugu, Marathi, Tamil, and other languages. But there is no Kannada language, that's why I'm cancelling.",1,0,9.15.1 build 11 62624,2025-05-19 18:59:58,,,9.15.1 build 11 62624
5f6bf4ed-c011-4613-8093-04b3e3493918,Hlengiwe Hlongwa,https://play-lh.googleusercontent.com/a/ACg8ocLexkEH3ExIihA4_tQKk47G5F1A0UX0tlM6ubL4dLi9RXs1Ew=mo,very good 👍😊,5,0,,2025-05-19 18:55:04,,,
17dab855-fcf5-4745-9aae-1324f184590c,Megha Bhanot,https://play-lh.googleusercontent.com/a/ACg8ocKgv1rXyHBkXPfQWSpS76czPd9FTtS0a-6dC-jHOfqYvGyu6g=mo,uninstall hi ni ho rha... poor app.. doesn't work,1,0,,2025-05-19 18:29:27,,,
22162208-df69-43c7-a89f-f675d879ddee,Christian Yates,https://play-lh.googleusercontent.com/a-/ALV-UjWy85hroYgHVccPMA4VZMeueZmZveQvs3UZJTrn2-Y7NtjzPMo,amazing,5,0,8.143.1 build 11 52000,2025-05-19 18:29:09,,,8.143.1 build 11 52000
20275e59-4b25-42d8-8ed5-519dd0810bd5,Imbabazi Salathiel,https://play-lh.googleusercontent.com/a-/ALV-UjVIIX3igSwJxZGauOEjnBy6Tu9zJaCPbbMJBh7RH_HaJifFAPY,Perfect,5,0,,2025-05-19 18:28:27,,,
014328f6-bff7-4198-8157-e16d169bc995,RAvi Bhawsar,https://play-lh.googleusercontent.com/a-/ALV-UjX2WKA5u98qt4sWnvg5a_w1Wupbm7odT4S5ShwckP3sHSGcfC9W,can't play any web series flim only play notification while playing any content on it it's only loading🔁,1,0,9.15.1 build 11 62624,2025-05-19 17:49:51,,,9.15.1 build 11 62624
07f22ef3-56a5-43de-9e18-92732787d9f0,Las hermanas Sima,https://play-lh.googleusercontent.com/a/ACg8ocIedCZVITOonE7FEU1MLgFeqfANme4_ITtUKS1_cjTezjfYNw=mo,it's not easy to sign up and it's disturbing in the television,1,0,,2025-05-19 17:39:04,,,
b9bbed39-bce7-49c0-8add-1aa53fa01f41,Elvia Torres,https://play-lh.googleusercontent.com/a/ACg8ocIpR-V4MOc4dHWu_5qdz2HPjy3HWW8TpNFuNdLH6sLsQ8CnZg=mo,I love Netflix! so many shows to watch,5,0,9.7.1 build 9 62328,2025-05-19 17:35:59,,,9.7.1 build 9 62328
e62362c8-20bf-4128-a80b-3620cee9fff9,sandeep singh,https://play-lh.googleusercontent.com/a-/ALV-UjUL7XedXH0ZwmJPOoh-vZubLUEYGw-rGGjt2zrTeSdgriigcBRz,"Netflix uses fake asvertisements to click bait users. They show names of movies that are not available in its platform. So guys buy some genuine platform subscription that have what they advertise. Don't fall for Netflix anymore, it's full of free movies that you can see without paying for in any other online platforms.",1,0,9.15.1 build 11 62624,2025-05-19 17:29:13,,,9.15.1 build 11 62624
d84d5157-4e38-4b00-9dbb-d075873629b1,Emily Smith,https://play-lh.googleusercontent.com/a/ACg8ocKVsE6exJpJhTvtFbzZaARSJ3R9wZs__Fvw3aUrZ5BPlabfmA=mo,just overall good and people stop complaining about brightness don't move ur phone while watching something because it adjusts,5,0,9.15.1 build 11 62624,2025-05-19 17:27:34,,,9.15.1 build 11 62624
50f4b902-0e43-4234-ab5e-1fb2e719c81f,Safiya Umasr sidi,https://play-lh.googleusercontent.com/a/ACg8ocIRIKYfEIwDNWhbVaVE8KXwhYBw7V15iB-PXHHeGMg7khM9-w=mo,I can't find most of the videos I wants to watch!!!,1,0,9.15.1 build 11 62624,2025-05-19 17:25:39,,,9.15.1 build 11 62624
9ead2987-6767-4486-a67e-2c1d3a532d7b,Juan Elizalde,https://play-lh.googleusercontent.com/a/ACg8ocKneuVsRlOp7ob52qf15Cby1Hiu_xI4mM6CKjFEDcKUyso34w=mo,ads and they only let you use it at home now. cant even watch it on my phone. nickel and diming people when they have 301 million subscribers. At 7.99 a month thats 2.4 billion dollars a MONTH and they still want to charge you more money and limit you as well.,1,0,,2025-05-19 17:15:01,,,
889a4860-a371-46f1-b903-ea6020f46029,Dellin Gurura,https://play-lh.googleusercontent.com/a/ACg8ocL6dUK8de1zPyyfgn_pS5tpSvQ_-dVT5LFqPw4j46eVwnaQAw=mo,anything,5,0,,2025-05-19 17:13:47,,,
f13e027f-4d30-48e6-92b4-79fd165536a6,Paula Kelly,https://play-lh.googleusercontent.com/a/ACg8ocKt0B-TmMVDOBOruxpXCnrBBtXHlnB4EkJR5Z7LJ5YkupzHAg=mo,very good,5,0,8.141.1 build 13 51230,2025-05-19 17:03:21,,,8.141.1 build 13 51230
7a6438af-e971-45e3-87dd-6cce9e4866ea,Anneline Le Roux,https://play-lh.googleusercontent.com/a-/ALV-UjVaTXg0deYSNUmIIttIBz4JAdpbmqk-sD4OdbgCxGweFiF_huja,The app was fine till I had an update ant now it is lagging.,2,0,9.15.1 build 11 62624,2025-05-19 17:02:42,,,9.15.1 build 11 62624
7a0de737-172e-4f0e-9a49-852316753de2,Chad Wick,https://play-lh.googleusercontent.com/a-/ALV-UjV6JA3P2wkNgTSGQ9oaA2fkHUQzK3Iq5PiRFxWgNdJVXqTCyGCV,Ai Ads,1,0,8.11.1 build 12 40101,2025-05-19 16:59:34,,,8.11.1 build 12 40101
11188978-0428-414e-82e8-a6706e937107,bryan dexter,https://play-lh.googleusercontent.com/a-/ALV-UjXAvej05v9e4ps2Rwrz5M_-_RIg0HJZFJ0_DwQPWHs_SMpUoSQ,"Why do the videos stutter even tho it is downloaded, or streamed on a fast internet connection?",1,0,9.15.1 build 11 62624,2025-05-19 16:58:18,,,9.15.1 build 11 62624
87a220e0-8a3f-428f-9a30-ad8fe8cbf908,Azhar Zubarey,https://play-lh.googleusercontent.com/a-/ALV-UjWyw4_ZUsjLC1WYscoAEoM2fdU66xd5m70pqC9b8AipuB64TeTc,flooded with glitches and lags,1,0,,2025-05-19 16:38:35,,,
711fafa0-50ce-4639-99d0-f03797f9435a,Derrick Doran,https://play-lh.googleusercontent.com/a/ACg8ocI7l-5JIuGXYzeg6QUJc2d_uzE7kqQt5KO0jKx1kxTPIY2l2A=mo,it's good,5,0,,2025-05-19 16:32:01,,,
f78833ba-e8bd-4b7d-8f9e-f38e239873f0,Dr23rippa,https://play-lh.googleusercontent.com/a-/ALV-UjUsHm_8Rd8zVxuHMLCmpEzwJ5fSoeWrAJfFRh8HcjR2P69epcSS,Have spent hours before a holiday downloading films and series to watch abroad. Getting a screen popping up saying not available to watch anything in your region. Disgusting kids are going crazy!,1,0,9.15.1 build 11 62624,2025-05-19 16:30:04,,,9.15.1 build 11 62624
7ac67333-b943-4722-8d4d-989d480b07c5,Dhanasree Cheepulla,https://play-lh.googleusercontent.com/a/ACg8ocI6CiZf7P_xPLFGRBp7TqCRSXmL7wSP6eo3-oXx8QQL8WNO=mo,many shows are seen not available on Netflix even tho it shows it has,1,1,9.16.0 build 6 62648,2025-05-19 16:07:37,,,9.16.0 build 6 62648
a9de4c81-6580-46cd-80c4-3e450333b430,Arpandeep Kaur,https://play-lh.googleusercontent.com/a/ACg8ocKX11o6YUix-iTf9-0Oi4VgytrIIf3nXDd_VX6PFDUnvpPgug=mo,superb,5,0,8.134.1 build 10 50872,2025-05-19 16:02:32,,,8.134.1 build 10 50872
7db90655-6d87-45cb-a98d-4dcd6841fbd4,Vidhya Kudtarkar,https://play-lh.googleusercontent.com/a/ACg8ocJyXPHPgTNVCph56oukJnMH1TiYeHNeKb95MlifikaWFqnnZUk=mo,very good web series original,5,0,9.15.1 build 11 62624,2025-05-19 15:58:10,,,9.15.1 build 11 62624
5ede1f98-2f03-4dea-8d38-338b59350c85,Vijay Ray,https://play-lh.googleusercontent.com/a/ACg8ocIVCWpNIyg6g1UQWSAtZbqLoXgdoiuuEWJsdLpJYcEXJVuKQA=mo,best app,5,0,9.15.1 build 11 62624,2025-05-19 15:52:55,,,9.15.1 build 11 62624
9cdc9384-36c8-4e6f-a622-331196d4243a,Robert Foghel,https://play-lh.googleusercontent.com/a/ACg8ocIHr_BwmsB31GHElVzbt1H8vPNZ5y-KvYhoFjMusU4YL4pBjA=mo,"Horrible customer service. App does not work on tablet, customer service can't help and said not to bother them anymore...",1,0,9.15.1 build 11 62624,2025-05-19 15:42:07,,,9.15.1 build 11 62624
5e33e86e-ab4b-48b2-9816-f952d1fc90ce,Ayesha Shahid,https://play-lh.googleusercontent.com/a/ACg8ocIQKJn2CQPpc-YMxlO-NYLzJHiOj34NpY0OQ7TpBmeliPBDjQ=mo,good,5,0,,2025-05-19 15:37:56,,,
b6693808-cc67-4dc5-b648-0f86bf63d9ea,Jatin Kuumar,https://play-lh.googleusercontent.com/a-/ALV-UjVu87R9q8arS3Gp2CWijjQMsanmLXtZnHGmbAeq-yKzmx7vzlpK,best,5,0,9.15.1 build 11 62624,2025-05-19 15:33:20,,,9.15.1 build 11 62624
a44dd0eb-afdb-48ac-88cf-7b629c65c5b0,Ayden Anderson,https://play-lh.googleusercontent.com/a/ACg8ocLbYB9u3AyDWpqvDphJJf5coI5kmE0w6O5It0YfdZAnR6oyOA=mo,it won't down load,1,0,,2025-05-19 15:32:47,,,
24ccacaf-dead-4d9e-a0cc-43e8cf08cc22,pitta tirupati,https://play-lh.googleusercontent.com/a-/ALV-UjWKA6uR54Kcnpd9RgpPpBgyckBOeZr5O2TfxQBaNZ6xkSYbrhib,keeps buffering always,2,0,9.15.1 build 11 62624,2025-05-19 15:30:26,,,9.15.1 build 11 62624
38a3be11-74e4-4330-b0fd-18bd1114c831,Cyrus Akon,https://play-lh.googleusercontent.com/a/ACg8ocL9pCeJH6--AKmMJ1g_wqXL05yYlPSrT7XxGfW8cZ4yFvJbXyQ=mo,please can you allow us to make payment with our subscriber identity Module so that people without visa can have access to it am giving Star one does not mean it is not a good app but I want u guys should add more payment method Thank you,1,0,9.15.1 build 11 62624,2025-05-19 15:25:33,,,9.15.1 build 11 62624
54b20b38-4804-4857-a6c9-fbb2d2e862c3,Iver,https://play-lh.googleusercontent.com/a-/ALV-UjVDgloNEsVs6-2Aaf8fJnuIydqf385ewjf842UzKZgINWjmEnJD,Arrrr!,1,0,9.15.1 build 11 62624,2025-05-19 15:19:31,,,9.15.1 build 11 62624
8ac15327-8f7d-4b51-8691-bf05777ef00c,Scott Bremner,https://play-lh.googleusercontent.com/a/ACg8ocLUpnDGbvaZ8NGay4BnJcBYfCAALxiiPHGfdWBLO-n6isHZrg=mo,damn near impossible to update,3,0,9.14.0 build 9 62572,2025-05-19 15:10:43,,,9.14.0 build 9 62572
b4f20711-4e84-44de-873f-959ec37162d5,charishma vr,https://play-lh.googleusercontent.com/a/ACg8ocL_QwOHjTsqQqRABA9KBl826FNWMUrTH_Z_UAILHDwUxBpkKSI=mo,"The app refuses to load the movie, I've been trying for the past 2 days but each time I try to load anything it crashes my system and now it won't even accept payment",1,1,9.11.1 build 10 62492,2025-05-19 15:08:28,,,9.11.1 build 10 62492
b3902fac-980c-478f-8b61-bbca846a5cdf,Andre Chandra Halim,https://play-lh.googleusercontent.com/a-/ALV-UjWBOMy6whiYs8d572YaY5-2Y0-bnI2uAElUjTBhZn1I7DtlGHc8,after update android security cannot play video,1,0,8.132.2 build 18 50846,2025-05-19 15:06:37,,,8.132.2 build 18 50846
7f4d2e91-02c2-4dc4-8deb-a34a30f1849b,dion guemos,https://play-lh.googleusercontent.com/a-/ALV-UjUU132b2ty6FhQDHiwUKOmNNFY2iyAa7fs_SMUlzFiRuzEGEyvJ,Absolutely stupid that it won't let you use it on different WiFi than your house. Especially when you travel for work.,2,0,9.13.0 build 5 62532,2025-05-19 15:06:05,,,9.13.0 build 5 62532
80e919c0-f4a2-472a-8bba-2ccd13c861a5,Snehalata Pati,https://play-lh.googleusercontent.com/a/ACg8ocLgAed_G9tyJviGivm8VsGJWmsG9RQbc944z8tifv0bwD5ZMQ=mo,💠,1,0,9.15.1 build 11 62624,2025-05-19 14:34:25,,,9.15.1 build 11 62624
f35f97df-edaf-4842-996f-2c7c10c4ef61,Anwer Alkhalifa,https://play-lh.googleusercontent.com/a-/ALV-UjWhP-TdOhwJeHiIi_OSYmz7b1Wvhmq--EPixDSZyGZNWX3nz2rN,"I don't like the subtitles display on Google Pixel 8 Pro, it looks grey and I can't see a thing. On Google Pixel 7 Pro, I can see the subtitles and I can read them very clearly. Is there something wrong with the Netflix subtitles display on the Pixel 8 Pro?",2,0,9.15.1 build 11 62624,2025-05-19 14:23:30,,,9.15.1 build 11 62624
7c984abc-8b15-4deb-80c1-4866764ec6f8,Princess,https://play-lh.googleusercontent.com/a/ACg8ocJwWzHI8lS8WXlgI9O7eoHV5mhyW9F_DXsQUFomxnWU3ImflA=mo,We pay every month and yet there are movies that are not available in this app? why?,1,0,,2025-05-19 14:20:16,,,
e9d1f2f1-9b8a-4260-a4cf-bd3e9999caff,Lahiru Gayashan Rathnayake (ගයියා),https://play-lh.googleusercontent.com/a-/ALV-UjX4uODPuFqYua0TPYadKkGJ04EXsIm5dZDDcoWODqvGt06gvuGn,"I got family package. I can not even log into Neflix Error. ""Your device isn't part of the Netflix Household for this account. They cut money every month, but do not look for this error.",1,0,9.15.1 build 11 62624,2025-05-19 14:13:19,,,9.15.1 build 11 62624
206a1f19-c59c-4d44-873a-73b8ec320dd3,Shaik Ameersohail,https://play-lh.googleusercontent.com/a-/ALV-UjVD50F9UdPrdANb-Yy4_nMGTVkC3lWMKz_3JaszCOkR7bk4GjBE,good quality,5,0,8.141.1 build 13 51230,2025-05-19 14:11:04,,,8.141.1 build 13 51230
f7ec3b35-37c9-4d4c-9983-072a008fef9d,Andrew Fernandez,https://play-lh.googleusercontent.com/a-/ALV-UjWq_9tH1z5s0hPddlzwKlycGyoarT9aD8STXwLRBu-Tp705Ytw,cant connect on my smart tv,1,0,9.15.1 build 11 62624,2025-05-19 14:08:12,,,9.15.1 build 11 62624
